layer,province
914,PNEC_Longhurst
915,PNEC_Longhurst
916,PNEC_Longhurst
917,NPTG_Longhurst
918,NPTG_Longhurst
919,NPTG_Longhurst
920,NPTG_Longhurst
921,NPTG_Longhurst
922,NPTG_Longhurst
923,NPTG_Longhurst
924,NPTG_Longhurst
925,NPTG_Longhurst
926,NPTG_Longhurst
927,NPTG_Longhurst
928,NPTG_Longhurst
929,NPSW_Longhurst
930,NPSW_Longhurst
931,NPSW_Longhurst
932,NPSW_Longhurst
933,NPSW_Longhurst
934,NPSW_Longhurst
935,NPSW_Longhurst
936,NPSW_Longhurst
937,SPSG_Longhurst
938,SPSG_Longhurst
939,SPSG_Longhurst
940,PEQD_Longhurst
941,PEQD_Longhurst
942,PEQD_Longhurst
943,PEQD_Longhurst
944,PEQD_Longhurst
945,PEQD_Longhurst
946,PEQD_Longhurst
947,PEQD_Longhurst
948,PNEC_Longhurst
949,PNEC_Longhurst
950,PNEC_Longhurst
951,PNEC_Longhurst
952,PNEC_Longhurst
953,PNEC_Longhurst
954,PNEC_Longhurst
955,NPTG_Longhurst
956,NPTG_Longhurst
957,NPTG_Longhurst
958,NPTG_Longhurst
959,NPTG_Longhurst
960,NPTG_Longhurst
961,NPTG_Longhurst
962,NPTG_Longhurst
963,NPTG_Longhurst
964,NPTG_Longhurst
965,NPTG_Longhurst
966,NPTG_Longhurst
967,NPSW_Longhurst
968,NPSW_Longhurst
969,NPSW_Longhurst
970,NPSW_Longhurst
971,NPSW_Longhurst
972,NPSW_Longhurst
973,NPSW_Longhurst
974,NPSW_Longhurst
975,SPSG_Longhurst
976,SPSG_Longhurst
977,SPSG_Longhurst
978,PEQD_Longhurst
979,PEQD_Longhurst
980,PEQD_Longhurst
981,PEQD_Longhurst
982,PEQD_Longhurst
983,PEQD_Longhurst
984,PEQD_Longhurst
985,PEQD_Longhurst
986,PEQD_Longhurst
987,PNEC_Longhurst
988,PNEC_Longhurst
989,PNEC_Longhurst
990,PNEC_Longhurst
991,PNEC_Longhurst
992,PNEC_Longhurst
993,PNEC_Longhurst
994,NPTG_Longhurst
995,NPTG_Longhurst
996,NPTG_Longhurst
997,NPTG_Longhurst
998,NPTG_Longhurst
999,NPTG_Longhurst
1000,NPTG_Longhurst
1001,NPTG_Longhurst
1002,NPTG_Longhurst
1003,NPTG_Longhurst
1004,NPTG_Longhurst
1005,NPSW_Longhurst
1006,NPSW_Longhurst
1007,NPSW_Longhurst
1008,NPSW_Longhurst
1009,NPSW_Longhurst
1010,NPSW_Longhurst
1011,NPSW_Longhurst
1012,SPSG_Longhurst
1013,SPSG_Longhurst
1014,SPSG_Longhurst
1015,PEQD_Longhurst
1016,PEQD_Longhurst
1017,PEQD_Longhurst
1018,PEQD_Longhurst
1019,PEQD_Longhurst
1020,PEQD_Longhurst
1021,PEQD_Longhurst
1022,PEQD_Longhurst
1023,PEQD_Longhurst
1024,PEQD_Longhurst
1025,PEQD_Longhurst
1026,PNEC_Longhurst
1027,PNEC_Longhurst
1028,PNEC_Longhurst
1029,PNEC_Longhurst
1030,PNEC_Longhurst
1031,PNEC_Longhurst
1032,PNEC_Longhurst
1033,NPTG_Longhurst
1034,NPTG_Longhurst
1035,NPTG_Longhurst
1036,NPTG_Longhurst
1037,NPTG_Longhurst
1038,NPTG_Longhurst
1039,NPTG_Longhurst
1040,NPTG_Longhurst
1041,NPTG_Longhurst
1042,NPTG_Longhurst
1043,NPSW_Longhurst
1044,NPSW_Longhurst
1045,NPSW_Longhurst
1046,NPSW_Longhurst
1047,NPSW_Longhurst
1048,NPSW_Longhurst
1049,SPSG_Longhurst
1050,SPSG_Longhurst
1051,SPSG_Longhurst
1052,SPSG_Longhurst
1053,PEQD_Longhurst
1054,PEQD_Longhurst
1055,PEQD_Longhurst
1056,PEQD_Longhurst
1057,PEQD_Longhurst
1058,PEQD_Longhurst
1059,PEQD_Longhurst
1060,PEQD_Longhurst
1061,PEQD_Longhurst
1062,PEQD_Longhurst
1063,PEQD_Longhurst
1064,PNEC_Longhurst
1065,PNEC_Longhurst
1066,PNEC_Longhurst
1067,PNEC_Longhurst
1068,PNEC_Longhurst
1069,PNEC_Longhurst
1070,PNEC_Longhurst
1071,NPTG_Longhurst
1072,NPTG_Longhurst
1073,NPTG_Longhurst
1074,NPTG_Longhurst
1075,NPTG_Longhurst
1076,NPTG_Longhurst
1077,NPTG_Longhurst
1078,NPTG_Longhurst
1079,NPTG_Longhurst
1080,NPTG_Longhurst
1081,NPTG_Longhurst
1082,NPSW_Longhurst
1083,NPSW_Longhurst
1084,NPSW_Longhurst
1085,NPSW_Longhurst
1086,NPSW_Longhurst
1087,NPSW_Longhurst
