layer,province
320602,6_GOODS
320603,6_GOODS
320604,6_GOODS
320605,6_GOODS
320606,6_GOODS
320607,6_GOODS
320608,6_GOODS
320609,6_GOODS
320610,6_GOODS
320611,6_GOODS
320612,6_GOODS
320613,6_GOODS
320614,6_GOODS
320615,6_GOODS
320616,6_GOODS
320617,6_GOODS
320618,6_GOODS
320619,6_GOODS
320620,6_GOODS
320621,6_GOODS
320622,5_GOODS
320623,5_GOODS
320624,5_GOODS
320625,5_GOODS
320626,5_GOODS
320627,5_GOODS
320628,5_GOODS
320629,5_GOODS
320630,5_GOODS
320631,5_GOODS
320632,5_GOODS
320633,5_GOODS
320634,5_GOODS
320635,5_GOODS
320636,5_GOODS
320637,5_GOODS
320638,3_GOODS
320639,3_GOODS
320640,3_GOODS
320641,3_GOODS
320642,3_GOODS
320643,3_GOODS
320644,3_GOODS
320645,3_GOODS
320646,3_GOODS
320647,3_GOODS
320648,3_GOODS
320649,3_GOODS
320650,3_GOODS
320651,3_GOODS
320652,3_GOODS
320653,3_GOODS
320654,3_GOODS
320655,3_GOODS
320656,3_GOODS
320657,3_GOODS
320658,3_GOODS
320659,3_GOODS
320660,3_GOODS
320661,3_GOODS
320662,3_GOODS
320663,3_GOODS
320664,3_GOODS
320665,3_GOODS
320666,3_GOODS
320667,3_GOODS
320668,3_GOODS
320669,3_GOODS
320670,3_GOODS
320671,2_GOODS
320672,2_GOODS
320673,2_GOODS
320674,2_GOODS
320675,2_GOODS
320676,2_GOODS
320677,2_GOODS
320678,2_GOODS
320679,2_GOODS
320680,2_GOODS
320681,2_GOODS
320682,2_GOODS
320683,2_GOODS
320684,2_GOODS
320685,2_GOODS
320686,2_GOODS
320687,2_GOODS
320688,2_GOODS
320689,2_GOODS
320690,2_GOODS
320691,2_GOODS
320692,2_GOODS
320693,2_GOODS
320694,2_GOODS
320695,2_GOODS
320696,2_GOODS
320697,2_GOODS
320698,2_GOODS
320699,2_GOODS
320700,2_GOODS
320701,2_GOODS
320702,2_GOODS
320703,2_GOODS
320704,2_GOODS
320705,2_GOODS
320706,2_GOODS
320707,2_GOODS
320708,2_GOODS
320709,2_GOODS
320710,2_GOODS
320711,2_GOODS
320712,2_GOODS
320713,2_GOODS
320714,2_GOODS
320715,1_GOODS
320716,1_GOODS
320717,6_GOODS
320718,6_GOODS
320719,6_GOODS
320720,6_GOODS
320721,6_GOODS
320722,6_GOODS
320723,6_GOODS
320724,6_GOODS
320725,6_GOODS
320726,6_GOODS
320727,6_GOODS
320728,6_GOODS
320729,6_GOODS
320730,6_GOODS
320731,6_GOODS
320732,6_GOODS
320733,6_GOODS
320734,6_GOODS
320735,6_GOODS
320736,6_GOODS
320737,6_GOODS
320738,6_GOODS
320739,6_GOODS
320740,6_GOODS
320741,5_GOODS
320742,5_GOODS
320743,5_GOODS
320744,5_GOODS
320745,5_GOODS
320746,5_GOODS
320747,5_GOODS
320748,5_GOODS
320749,5_GOODS
320750,5_GOODS
320751,5_GOODS
320752,5_GOODS
320753,5_GOODS
320754,5_GOODS
320755,5_GOODS
320756,3_GOODS
320757,3_GOODS
320758,3_GOODS
320759,3_GOODS
320760,3_GOODS
320761,3_GOODS
320762,3_GOODS
320763,3_GOODS
320764,3_GOODS
320765,3_GOODS
320766,3_GOODS
320767,3_GOODS
320768,3_GOODS
320769,3_GOODS
320770,3_GOODS
320771,3_GOODS
320772,3_GOODS
320773,3_GOODS
320774,3_GOODS
320775,3_GOODS
320776,3_GOODS
320777,3_GOODS
320778,3_GOODS
320779,3_GOODS
320780,3_GOODS
320781,3_GOODS
320782,3_GOODS
320783,3_GOODS
320784,3_GOODS
320785,3_GOODS
320786,3_GOODS
320787,3_GOODS
320788,2_GOODS
320789,2_GOODS
320790,2_GOODS
320791,2_GOODS
320792,2_GOODS
320793,2_GOODS
320794,2_GOODS
320795,2_GOODS
320796,2_GOODS
320797,2_GOODS
320798,2_GOODS
320799,2_GOODS
320800,2_GOODS
320801,2_GOODS
320802,2_GOODS
320803,2_GOODS
320804,2_GOODS
320805,2_GOODS
320806,2_GOODS
320807,2_GOODS
320808,2_GOODS
320809,2_GOODS
320810,2_GOODS
320811,2_GOODS
320812,2_GOODS
320813,2_GOODS
320814,2_GOODS
320815,2_GOODS
320816,2_GOODS
320817,2_GOODS
320818,2_GOODS
320819,2_GOODS
320820,2_GOODS
320821,2_GOODS
320822,2_GOODS
320823,2_GOODS
320824,2_GOODS
320825,2_GOODS
320826,2_GOODS
320827,2_GOODS
320828,2_GOODS
320829,2_GOODS
320830,2_GOODS
320831,1_GOODS
320832,1_GOODS
320833,6_GOODS
320834,6_GOODS
320835,6_GOODS
320836,6_GOODS
320837,6_GOODS
320838,6_GOODS
320839,6_GOODS
320840,6_GOODS
320841,6_GOODS
320842,6_GOODS
320843,6_GOODS
320844,6_GOODS
320845,6_GOODS
320846,6_GOODS
320847,6_GOODS
320848,6_GOODS
320849,6_GOODS
320850,6_GOODS
320851,6_GOODS
320852,6_GOODS
320853,6_GOODS
320854,6_GOODS
320855,6_GOODS
320856,6_GOODS
320857,6_GOODS
320858,5_GOODS
320859,5_GOODS
320860,5_GOODS
320861,5_GOODS
320862,5_GOODS
320863,5_GOODS
320864,5_GOODS
320865,5_GOODS
320866,5_GOODS
320867,5_GOODS
320868,5_GOODS
320869,5_GOODS
320870,5_GOODS
320871,5_GOODS
320872,5_GOODS
320873,3_GOODS
320874,3_GOODS
320875,3_GOODS
320876,3_GOODS
320877,3_GOODS
320878,3_GOODS
320879,3_GOODS
320880,3_GOODS
320881,3_GOODS
320882,3_GOODS
320883,3_GOODS
320884,3_GOODS
320885,3_GOODS
320886,3_GOODS
320887,3_GOODS
320888,3_GOODS
320889,3_GOODS
320890,3_GOODS
320891,3_GOODS
320892,3_GOODS
320893,3_GOODS
320894,3_GOODS
320895,3_GOODS
320896,3_GOODS
320897,3_GOODS
320898,3_GOODS
320899,3_GOODS
320900,3_GOODS
320901,3_GOODS
320902,3_GOODS
320903,3_GOODS
320904,3_GOODS
320905,2_GOODS
320906,2_GOODS
320907,2_GOODS
320908,2_GOODS
320909,2_GOODS
320910,2_GOODS
320911,2_GOODS
320912,2_GOODS
320913,2_GOODS
320914,2_GOODS
320915,2_GOODS
320916,2_GOODS
320917,2_GOODS
320918,2_GOODS
320919,2_GOODS
320920,2_GOODS
320921,2_GOODS
320922,2_GOODS
320923,2_GOODS
320924,2_GOODS
320925,2_GOODS
320926,2_GOODS
320927,2_GOODS
320928,2_GOODS
320929,2_GOODS
320930,2_GOODS
320931,2_GOODS
320932,2_GOODS
320933,2_GOODS
320934,2_GOODS
320935,2_GOODS
320936,2_GOODS
320937,2_GOODS
320938,2_GOODS
320939,2_GOODS
320940,2_GOODS
320941,2_GOODS
320942,2_GOODS
320943,2_GOODS
320944,2_GOODS
320945,2_GOODS
320946,1_GOODS
320947,1_GOODS
320948,6_GOODS
320949,6_GOODS
320950,6_GOODS
320951,6_GOODS
320952,6_GOODS
320953,6_GOODS
320954,6_GOODS
320955,6_GOODS
320956,6_GOODS
320957,6_GOODS
320958,6_GOODS
320959,6_GOODS
320960,6_GOODS
320961,6_GOODS
320962,6_GOODS
320963,6_GOODS
320964,6_GOODS
320965,6_GOODS
320966,6_GOODS
320967,6_GOODS
320968,6_GOODS
320969,6_GOODS
320970,6_GOODS
320971,6_GOODS
320972,6_GOODS
320973,5_GOODS
320974,5_GOODS
320975,5_GOODS
320976,5_GOODS
320977,5_GOODS
320978,5_GOODS
320979,5_GOODS
320980,5_GOODS
320981,5_GOODS
320982,5_GOODS
320983,5_GOODS
320984,5_GOODS
320985,5_GOODS
320986,5_GOODS
320987,5_GOODS
320988,3_GOODS
320989,3_GOODS
320990,3_GOODS
320991,3_GOODS
320992,3_GOODS
320993,3_GOODS
320994,3_GOODS
320995,3_GOODS
320996,3_GOODS
320997,3_GOODS
320998,3_GOODS
320999,3_GOODS
321000,3_GOODS
321001,3_GOODS
321002,3_GOODS
321003,3_GOODS
321004,3_GOODS
321005,3_GOODS
321006,3_GOODS
321007,3_GOODS
321008,3_GOODS
321009,3_GOODS
321010,3_GOODS
321011,3_GOODS
321012,3_GOODS
321013,3_GOODS
321014,3_GOODS
321015,3_GOODS
321016,3_GOODS
321017,3_GOODS
321018,3_GOODS
321019,3_GOODS
321020,2_GOODS
321021,2_GOODS
321022,2_GOODS
321023,2_GOODS
321024,2_GOODS
321025,2_GOODS
321026,2_GOODS
321027,2_GOODS
321028,2_GOODS
321029,2_GOODS
321030,2_GOODS
321031,2_GOODS
321032,2_GOODS
321033,2_GOODS
321034,2_GOODS
321035,2_GOODS
321036,2_GOODS
321037,2_GOODS
321038,2_GOODS
321039,2_GOODS
321040,2_GOODS
321041,2_GOODS
321042,2_GOODS
321043,2_GOODS
321044,2_GOODS
321045,2_GOODS
321046,2_GOODS
321047,2_GOODS
321048,2_GOODS
321049,2_GOODS
321050,2_GOODS
321051,2_GOODS
321052,2_GOODS
321053,2_GOODS
321054,2_GOODS
321055,2_GOODS
321056,2_GOODS
321057,2_GOODS
321058,2_GOODS
321059,2_GOODS
321060,2_GOODS
321061,2_GOODS
321062,1_GOODS
321063,1_GOODS
321064,6_GOODS
321065,6_GOODS
321066,6_GOODS
321067,6_GOODS
321068,6_GOODS
321069,6_GOODS
321070,6_GOODS
321071,6_GOODS
321072,6_GOODS
321073,6_GOODS
321074,6_GOODS
321075,6_GOODS
321076,6_GOODS
321077,6_GOODS
321078,6_GOODS
321079,6_GOODS
321080,6_GOODS
321081,6_GOODS
321082,6_GOODS
321083,6_GOODS
321084,6_GOODS
321085,6_GOODS
321086,6_GOODS
321087,6_GOODS
321088,6_GOODS
321089,5_GOODS
321090,5_GOODS
321091,5_GOODS
321092,5_GOODS
321093,5_GOODS
321094,5_GOODS
321095,5_GOODS
321096,5_GOODS
321097,5_GOODS
321098,5_GOODS
321099,5_GOODS
321100,5_GOODS
321101,5_GOODS
321102,5_GOODS
321103,3_GOODS
321104,3_GOODS
321105,3_GOODS
321106,3_GOODS
321107,3_GOODS
321108,3_GOODS
321109,3_GOODS
321110,3_GOODS
321111,3_GOODS
321112,3_GOODS
321113,3_GOODS
321114,3_GOODS
321115,3_GOODS
321116,3_GOODS
321117,3_GOODS
321118,3_GOODS
321119,3_GOODS
321120,3_GOODS
321121,3_GOODS
321122,3_GOODS
321123,3_GOODS
321124,3_GOODS
321125,3_GOODS
321126,3_GOODS
321127,3_GOODS
321128,3_GOODS
321129,3_GOODS
321130,3_GOODS
321131,3_GOODS
321132,3_GOODS
321133,3_GOODS
321134,3_GOODS
321135,3_GOODS
321136,2_GOODS
321137,2_GOODS
321138,2_GOODS
321139,2_GOODS
321140,2_GOODS
321141,2_GOODS
321142,2_GOODS
321143,2_GOODS
321144,2_GOODS
321145,2_GOODS
321146,2_GOODS
321147,2_GOODS
321148,2_GOODS
321149,2_GOODS
321150,2_GOODS
321151,2_GOODS
321152,2_GOODS
321153,2_GOODS
321154,2_GOODS
321155,2_GOODS
321156,2_GOODS
321157,2_GOODS
321158,2_GOODS
321159,2_GOODS
321160,2_GOODS
321161,2_GOODS
321162,2_GOODS
321163,2_GOODS
321164,2_GOODS
321165,2_GOODS
321166,2_GOODS
321167,2_GOODS
321168,2_GOODS
321169,2_GOODS
321170,2_GOODS
321171,2_GOODS
321172,2_GOODS
321173,2_GOODS
321174,2_GOODS
321175,2_GOODS
321176,1_GOODS
321177,6_GOODS
321178,6_GOODS
321179,6_GOODS
321180,6_GOODS
321181,6_GOODS
321182,6_GOODS
321183,6_GOODS
321184,6_GOODS
321185,6_GOODS
321186,6_GOODS
321187,6_GOODS
321188,6_GOODS
321189,6_GOODS
321190,6_GOODS
321191,6_GOODS
321192,6_GOODS
321193,6_GOODS
321194,6_GOODS
321195,6_GOODS
321196,6_GOODS
321197,6_GOODS
321198,6_GOODS
321199,6_GOODS
321200,6_GOODS
321201,6_GOODS
321202,6_GOODS
321203,5_GOODS
321204,5_GOODS
321205,5_GOODS
321206,5_GOODS
321207,5_GOODS
321208,5_GOODS
321209,5_GOODS
321210,5_GOODS
321211,5_GOODS
321212,5_GOODS
321213,5_GOODS
321214,5_GOODS
321215,5_GOODS
321216,5_GOODS
321217,5_GOODS
321218,3_GOODS
321219,3_GOODS
321220,3_GOODS
321221,3_GOODS
321222,3_GOODS
321223,3_GOODS
321224,3_GOODS
321225,3_GOODS
321226,3_GOODS
321227,3_GOODS
321228,3_GOODS
321229,3_GOODS
321230,3_GOODS
321231,3_GOODS
321232,3_GOODS
321233,3_GOODS
321234,3_GOODS
321235,3_GOODS
321236,3_GOODS
321237,3_GOODS
321238,3_GOODS
321239,3_GOODS
321240,3_GOODS
321241,3_GOODS
321242,3_GOODS
321243,3_GOODS
321244,3_GOODS
321245,3_GOODS
321246,3_GOODS
321247,3_GOODS
321248,3_GOODS
321249,2_GOODS
321250,2_GOODS
321251,2_GOODS
321252,2_GOODS
321253,2_GOODS
321254,2_GOODS
321255,2_GOODS
321256,2_GOODS
321257,2_GOODS
321258,2_GOODS
321259,2_GOODS
321260,2_GOODS
321261,2_GOODS
321262,2_GOODS
321263,2_GOODS
321264,2_GOODS
321265,2_GOODS
321266,2_GOODS
321267,2_GOODS
321268,2_GOODS
321269,2_GOODS
321270,2_GOODS
321271,2_GOODS
321272,2_GOODS
321273,2_GOODS
321274,2_GOODS
321275,2_GOODS
321276,2_GOODS
321277,2_GOODS
321278,2_GOODS
321279,2_GOODS
321280,2_GOODS
321281,2_GOODS
321282,2_GOODS
321283,2_GOODS
321284,2_GOODS
321285,2_GOODS
321286,2_GOODS
321287,2_GOODS
321288,2_GOODS
321289,1_GOODS
321290,1_GOODS
321291,6_GOODS
321292,6_GOODS
321293,6_GOODS
321294,6_GOODS
321295,6_GOODS
321296,6_GOODS
321297,6_GOODS
321298,6_GOODS
321299,6_GOODS
321300,6_GOODS
321301,6_GOODS
321302,6_GOODS
321303,6_GOODS
321304,6_GOODS
321305,6_GOODS
321306,6_GOODS
321307,6_GOODS
321308,6_GOODS
321309,6_GOODS
321310,6_GOODS
321311,6_GOODS
321312,6_GOODS
321313,6_GOODS
321314,6_GOODS
321315,6_GOODS
321316,6_GOODS
321317,6_GOODS
321318,5_GOODS
321319,5_GOODS
321320,5_GOODS
321321,5_GOODS
321322,5_GOODS
321323,5_GOODS
321324,5_GOODS
321325,5_GOODS
321326,5_GOODS
321327,5_GOODS
321328,5_GOODS
321329,5_GOODS
321330,5_GOODS
321331,5_GOODS
321332,3_GOODS
321333,3_GOODS
321334,3_GOODS
321335,3_GOODS
321336,3_GOODS
321337,3_GOODS
321338,3_GOODS
321339,3_GOODS
321340,3_GOODS
321341,3_GOODS
321342,3_GOODS
321343,3_GOODS
321344,3_GOODS
321345,3_GOODS
321346,3_GOODS
321347,3_GOODS
321348,3_GOODS
321349,3_GOODS
321350,3_GOODS
321351,3_GOODS
321352,3_GOODS
321353,3_GOODS
321354,3_GOODS
321355,3_GOODS
321356,3_GOODS
321357,3_GOODS
321358,3_GOODS
321359,3_GOODS
321360,3_GOODS
321361,3_GOODS
321362,3_GOODS
321363,3_GOODS
321364,2_GOODS
321365,2_GOODS
321366,2_GOODS
321367,2_GOODS
321368,2_GOODS
321369,2_GOODS
321370,2_GOODS
321371,2_GOODS
321372,2_GOODS
321373,2_GOODS
321374,2_GOODS
321375,2_GOODS
321376,2_GOODS
321377,2_GOODS
321378,2_GOODS
321379,2_GOODS
321380,2_GOODS
321381,2_GOODS
321382,2_GOODS
321383,2_GOODS
321384,2_GOODS
321385,2_GOODS
321386,2_GOODS
321387,2_GOODS
321388,2_GOODS
321389,2_GOODS
321390,2_GOODS
321391,2_GOODS
321392,2_GOODS
321393,2_GOODS
321394,2_GOODS
321395,2_GOODS
321396,2_GOODS
321397,2_GOODS
321398,2_GOODS
321399,2_GOODS
321400,2_GOODS
321401,2_GOODS
321402,2_GOODS
321403,1_GOODS
321404,6_GOODS
321405,6_GOODS
321406,6_GOODS
321407,6_GOODS
321408,6_GOODS
321409,6_GOODS
321410,6_GOODS
321411,6_GOODS
321412,6_GOODS
321413,6_GOODS
321414,6_GOODS
321415,6_GOODS
321416,6_GOODS
321417,6_GOODS
321418,6_GOODS
321419,6_GOODS
321420,6_GOODS
321421,6_GOODS
321422,6_GOODS
321423,6_GOODS
321424,6_GOODS
321425,6_GOODS
321426,6_GOODS
321427,6_GOODS
321428,6_GOODS
321429,6_GOODS
321430,6_GOODS
321431,5_GOODS
321432,5_GOODS
321433,5_GOODS
321434,5_GOODS
321435,5_GOODS
321436,5_GOODS
321437,5_GOODS
321438,5_GOODS
321439,5_GOODS
321440,5_GOODS
321441,5_GOODS
321442,5_GOODS
321443,5_GOODS
321444,4_GOODS
321445,3_GOODS
321446,3_GOODS
321447,3_GOODS
321448,3_GOODS
321449,3_GOODS
321450,3_GOODS
321451,3_GOODS
321452,3_GOODS
321453,3_GOODS
321454,3_GOODS
321455,3_GOODS
321456,3_GOODS
321457,3_GOODS
321458,3_GOODS
321459,3_GOODS
321460,3_GOODS
321461,3_GOODS
321462,3_GOODS
321463,3_GOODS
321464,3_GOODS
321465,3_GOODS
321466,3_GOODS
321467,3_GOODS
321468,3_GOODS
321469,3_GOODS
321470,3_GOODS
321471,3_GOODS
321472,3_GOODS
321473,3_GOODS
321474,3_GOODS
321475,3_GOODS
321476,2_GOODS
321477,2_GOODS
321478,2_GOODS
321479,2_GOODS
321480,2_GOODS
321481,2_GOODS
321482,2_GOODS
321483,2_GOODS
321484,2_GOODS
321485,2_GOODS
321486,2_GOODS
321487,2_GOODS
321488,2_GOODS
321489,2_GOODS
321490,2_GOODS
321491,2_GOODS
321492,2_GOODS
321493,2_GOODS
321494,2_GOODS
321495,2_GOODS
321496,2_GOODS
321497,2_GOODS
321498,2_GOODS
321499,2_GOODS
321500,2_GOODS
321501,2_GOODS
321502,2_GOODS
321503,2_GOODS
321504,2_GOODS
321505,2_GOODS
321506,2_GOODS
321507,2_GOODS
321508,2_GOODS
321509,2_GOODS
321510,2_GOODS
321511,2_GOODS
321512,2_GOODS
321513,2_GOODS
321514,2_GOODS
321515,1_GOODS
321516,1_GOODS
321517,6_GOODS
321518,6_GOODS
321519,6_GOODS
321520,6_GOODS
321521,6_GOODS
321522,6_GOODS
321523,6_GOODS
321524,6_GOODS
321525,6_GOODS
321526,6_GOODS
321527,6_GOODS
321528,6_GOODS
321529,6_GOODS
321530,6_GOODS
321531,6_GOODS
321532,6_GOODS
321533,6_GOODS
321534,6_GOODS
321535,6_GOODS
321536,6_GOODS
321537,6_GOODS
321538,6_GOODS
321539,6_GOODS
321540,6_GOODS
321541,6_GOODS
321542,6_GOODS
321543,6_GOODS
321544,6_GOODS
321545,5_GOODS
321546,5_GOODS
321547,5_GOODS
321548,5_GOODS
321549,5_GOODS
321550,5_GOODS
321551,5_GOODS
321552,5_GOODS
321553,5_GOODS
321554,5_GOODS
321555,5_GOODS
321556,5_GOODS
321557,4_GOODS
321558,3_GOODS
321559,3_GOODS
321560,3_GOODS
321561,3_GOODS
321562,3_GOODS
321563,3_GOODS
321564,3_GOODS
321565,3_GOODS
321566,3_GOODS
321567,3_GOODS
321568,3_GOODS
321569,3_GOODS
321570,3_GOODS
321571,3_GOODS
321572,3_GOODS
321573,3_GOODS
321574,3_GOODS
321575,3_GOODS
321576,3_GOODS
321577,3_GOODS
321578,3_GOODS
321579,3_GOODS
321580,3_GOODS
321581,3_GOODS
321582,3_GOODS
321583,3_GOODS
321584,3_GOODS
321585,3_GOODS
321586,3_GOODS
321587,3_GOODS
321588,3_GOODS
321589,2_GOODS
321590,2_GOODS
321591,2_GOODS
321592,2_GOODS
321593,2_GOODS
321594,2_GOODS
321595,2_GOODS
321596,2_GOODS
321597,2_GOODS
321598,2_GOODS
321599,2_GOODS
321600,2_GOODS
321601,2_GOODS
321602,2_GOODS
321603,2_GOODS
321604,2_GOODS
321605,2_GOODS
321606,2_GOODS
321607,2_GOODS
321608,2_GOODS
321609,2_GOODS
321610,2_GOODS
321611,2_GOODS
321612,2_GOODS
321613,2_GOODS
321614,2_GOODS
321615,2_GOODS
321616,2_GOODS
321617,2_GOODS
321618,2_GOODS
321619,2_GOODS
321620,2_GOODS
321621,2_GOODS
321622,2_GOODS
321623,2_GOODS
321624,2_GOODS
321625,2_GOODS
321626,2_GOODS
321627,2_GOODS
321628,1_GOODS
321629,6_GOODS
321630,6_GOODS
321631,6_GOODS
321632,6_GOODS
321633,6_GOODS
321634,6_GOODS
321635,6_GOODS
321636,6_GOODS
321637,6_GOODS
321638,6_GOODS
321639,6_GOODS
321640,6_GOODS
321641,6_GOODS
321642,6_GOODS
321643,6_GOODS
321644,6_GOODS
321645,6_GOODS
321646,6_GOODS
321647,6_GOODS
321648,6_GOODS
321649,6_GOODS
321650,6_GOODS
321651,6_GOODS
321652,6_GOODS
321653,6_GOODS
321654,6_GOODS
321655,6_GOODS
321656,6_GOODS
321657,6_GOODS
321658,5_GOODS
321659,5_GOODS
321660,5_GOODS
321661,5_GOODS
321662,5_GOODS
321663,5_GOODS
321664,5_GOODS
321665,5_GOODS
321666,5_GOODS
321667,5_GOODS
321668,5_GOODS
321669,4_GOODS
321670,3_GOODS
321671,3_GOODS
321672,3_GOODS
321673,3_GOODS
321674,3_GOODS
321675,3_GOODS
321676,3_GOODS
321677,3_GOODS
321678,3_GOODS
321679,3_GOODS
321680,3_GOODS
321681,3_GOODS
321682,3_GOODS
321683,3_GOODS
321684,3_GOODS
321685,3_GOODS
321686,3_GOODS
321687,3_GOODS
321688,3_GOODS
321689,3_GOODS
321690,3_GOODS
321691,3_GOODS
321692,3_GOODS
321693,3_GOODS
321694,3_GOODS
321695,3_GOODS
321696,3_GOODS
321697,3_GOODS
321698,3_GOODS
321699,3_GOODS
321700,2_GOODS
321701,2_GOODS
321702,2_GOODS
321703,2_GOODS
321704,2_GOODS
321705,2_GOODS
321706,2_GOODS
321707,2_GOODS
321708,2_GOODS
321709,2_GOODS
321710,2_GOODS
321711,2_GOODS
321712,2_GOODS
321713,2_GOODS
321714,2_GOODS
321715,2_GOODS
321716,2_GOODS
321717,2_GOODS
321718,2_GOODS
321719,2_GOODS
321720,2_GOODS
321721,2_GOODS
321722,2_GOODS
321723,2_GOODS
321724,2_GOODS
321725,2_GOODS
321726,2_GOODS
321727,2_GOODS
321728,2_GOODS
321729,2_GOODS
321730,2_GOODS
321731,2_GOODS
321732,2_GOODS
321733,2_GOODS
321734,2_GOODS
321735,2_GOODS
321736,2_GOODS
321737,2_GOODS
321738,2_GOODS
321739,1_GOODS
321740,1_GOODS
321741,6_GOODS
321742,6_GOODS
321743,6_GOODS
321744,6_GOODS
321745,6_GOODS
321746,6_GOODS
321747,6_GOODS
321748,6_GOODS
321749,6_GOODS
321750,6_GOODS
321751,6_GOODS
321752,6_GOODS
321753,6_GOODS
321754,6_GOODS
321755,6_GOODS
321756,6_GOODS
321757,6_GOODS
321758,6_GOODS
321759,6_GOODS
321760,6_GOODS
321761,6_GOODS
321762,6_GOODS
321763,6_GOODS
321764,6_GOODS
321765,6_GOODS
321766,6_GOODS
321767,6_GOODS
321768,6_GOODS
321769,6_GOODS
321770,6_GOODS
321771,6_GOODS
321772,6_GOODS
321773,5_GOODS
321774,5_GOODS
321775,5_GOODS
321776,5_GOODS
321777,5_GOODS
321778,5_GOODS
321779,5_GOODS
321780,5_GOODS
321781,5_GOODS
321782,5_GOODS
321783,5_GOODS
321784,4_GOODS
321785,4_GOODS
321786,3_GOODS
321787,3_GOODS
321788,3_GOODS
321789,3_GOODS
321790,3_GOODS
321791,3_GOODS
321792,3_GOODS
321793,3_GOODS
321794,3_GOODS
321795,3_GOODS
321796,3_GOODS
321797,3_GOODS
321798,3_GOODS
321799,3_GOODS
321800,3_GOODS
321801,3_GOODS
321802,3_GOODS
321803,3_GOODS
321804,3_GOODS
321805,3_GOODS
321806,3_GOODS
321807,3_GOODS
321808,3_GOODS
321809,3_GOODS
321810,3_GOODS
321811,3_GOODS
321812,3_GOODS
321813,3_GOODS
321814,3_GOODS
321815,3_GOODS
321816,2_GOODS
321817,2_GOODS
321818,2_GOODS
321819,2_GOODS
321820,2_GOODS
321821,2_GOODS
321822,2_GOODS
321823,2_GOODS
321824,2_GOODS
321825,2_GOODS
321826,2_GOODS
321827,2_GOODS
321828,2_GOODS
321829,2_GOODS
321830,2_GOODS
321831,2_GOODS
321832,2_GOODS
321833,2_GOODS
321834,2_GOODS
321835,2_GOODS
321836,2_GOODS
321837,2_GOODS
321838,2_GOODS
321839,2_GOODS
321840,2_GOODS
321841,2_GOODS
321842,2_GOODS
321843,2_GOODS
321844,2_GOODS
321845,2_GOODS
321846,2_GOODS
321847,2_GOODS
321848,2_GOODS
321849,2_GOODS
321850,2_GOODS
321851,2_GOODS
321852,2_GOODS
321853,2_GOODS
321854,2_GOODS
321855,1_GOODS
321856,6_GOODS
321857,6_GOODS
321858,6_GOODS
321859,6_GOODS
321860,6_GOODS
321861,6_GOODS
321862,6_GOODS
321863,6_GOODS
321864,6_GOODS
321865,6_GOODS
321866,6_GOODS
321867,6_GOODS
321868,6_GOODS
321869,6_GOODS
321870,6_GOODS
321871,6_GOODS
321872,6_GOODS
321873,6_GOODS
321874,6_GOODS
321875,6_GOODS
321876,6_GOODS
321877,6_GOODS
321878,6_GOODS
321879,6_GOODS
321880,6_GOODS
321881,6_GOODS
321882,6_GOODS
321883,6_GOODS
321884,6_GOODS
321885,6_GOODS
321886,6_GOODS
321887,6_GOODS
321888,5_GOODS
321889,5_GOODS
321890,5_GOODS
321891,5_GOODS
321892,5_GOODS
321893,5_GOODS
321894,5_GOODS
321895,5_GOODS
321896,5_GOODS
321897,5_GOODS
321898,4_GOODS
321899,3_GOODS
321900,3_GOODS
321901,3_GOODS
321902,3_GOODS
321903,3_GOODS
321904,3_GOODS
321905,3_GOODS
321906,3_GOODS
321907,3_GOODS
321908,3_GOODS
321909,3_GOODS
321910,3_GOODS
321911,3_GOODS
321912,3_GOODS
321913,3_GOODS
321914,3_GOODS
321915,3_GOODS
321916,3_GOODS
321917,3_GOODS
321918,3_GOODS
321919,3_GOODS
321920,3_GOODS
321921,3_GOODS
321922,3_GOODS
321923,3_GOODS
321924,4_GOODS
321925,3_GOODS
321926,4_GOODS
321927,3_GOODS
321928,3_GOODS
321929,3_GOODS
321930,2_GOODS
321931,2_GOODS
321932,2_GOODS
321933,2_GOODS
321934,2_GOODS
321935,2_GOODS
321936,2_GOODS
321937,2_GOODS
321938,2_GOODS
321939,2_GOODS
321940,2_GOODS
321941,2_GOODS
321942,2_GOODS
321943,2_GOODS
321944,2_GOODS
321945,2_GOODS
321946,2_GOODS
321947,2_GOODS
321948,2_GOODS
321949,2_GOODS
321950,2_GOODS
321951,2_GOODS
321952,2_GOODS
321953,2_GOODS
321954,2_GOODS
321955,2_GOODS
321956,2_GOODS
321957,2_GOODS
321958,2_GOODS
321959,2_GOODS
321960,2_GOODS
321961,2_GOODS
321962,2_GOODS
321963,2_GOODS
321964,2_GOODS
321965,2_GOODS
321966,2_GOODS
321967,2_GOODS
321968,2_GOODS
321969,1_GOODS
321970,1_GOODS
321971,6_GOODS
321972,6_GOODS
321973,6_GOODS
321974,6_GOODS
321975,6_GOODS
321976,6_GOODS
321977,6_GOODS
321978,6_GOODS
321979,6_GOODS
321980,6_GOODS
321981,6_GOODS
321982,6_GOODS
321983,6_GOODS
321984,6_GOODS
321985,6_GOODS
321986,6_GOODS
321987,6_GOODS
321988,6_GOODS
321989,6_GOODS
321990,6_GOODS
321991,6_GOODS
321992,6_GOODS
321993,6_GOODS
321994,6_GOODS
321995,6_GOODS
321996,6_GOODS
321997,6_GOODS
321998,6_GOODS
321999,6_GOODS
322000,6_GOODS
